base_pos_m,x0_m,input_force_N
0.0057331109257714764,0.0037735065464308726,1.5871582679471365
0.005744787322768974,0.003776421843597894,1.5901205220364742
0.005756463719766472,0.003779307436009498,1.5930565537750707
0.00576814011676397,0.003782163156320523,1.5959660738216945
0.0057798165137614675,0.0037849888347743807,1.598848790546118
0.005791492910758965,0.0037877842985621145,1.6017044093848243
0.005803169307756464,0.003790549372409402,1.6045326334491339
0.005814845704753962,0.003793283878666101,1.6073331636289308
0.0058265221017514595,0.0037959876364397687,1.6101056977168253
0.005838198498748957,0.0037986604620283324,1.6128499308610844
0.005849874895746455,0.00380130216930069,1.6155655559691549
0.005861551292743953,0.0038039125688728395,1.6182522628743954
0.005873227689741451,0.0038064914682118343,1.6209097384541442
0.005884904086738949,0.0038090386718566058,1.6235376668700885
0.005896580483736447,0.0038115539815297395,1.6261357296984493
0.005908256880733945,0.0038140371953683102,1.6287036051503352
0.0059199332777314425,0.0038164881082207564,1.631240968391804
0.00593160967472894,0.0038189065117202672,1.633747491635283
0.005943286071726439,0.003821292194365037,1.6362228442395934
0.005954962468723937,0.0038236449408356205,1.6386666920186468
0.0059666388657214344,0.003825964532235607,1.641078697507179
0.005978315262718932,0.0038282507460520527,1.643458519937346
0.00598999165971643,0.0038305033563283413,1.6458058154376458
0.006001668056713928,0.003832722133182885,1.6481202365513752
0.0060133444537114255,0.003834906842713539,1.650401432156107
0.006025020850708924,0.003837057247057528,1.652649047546436
0.006036697247706422,0.0038391731043008097,1.6548627243607712
0.00604837364470392,0.0038412541685315907,1.6570421006598879
0.0060600500417014175,0.0038433001895978856,1.659186810696747
0.006071726438698915,0.0038453109128360335,1.6612964846557312
0.006083402835696413,0.0038472860791390474,1.6633707487487916
0.006095079232693912,0.0038492254248513025,1.6654092251308328
0.006106755629691409,0.0038511286816597756,1.6674115318123877
0.006118432026688907,0.0038529955765019244,1.6693772825907778
0.006130108423686405,0.0038548258315430814,1.6713060870556515
0.006141784820683903,0.0038566191638161385,1.6731975502397178
0.0061534612176814005,0.0038583752851972966,1.6750512726241888
0.006165137614678899,0.0038600939023075297,1.6768668500673745
0.006176814011676397,0.0038617747163813125,1.678643873700004
0.006188490408673895,0.0038634174231310563,1.6803819298172287
0.0062001668056713925,0.003865021712607053,1.6820805997671822
0.00621184320266889,0.0038665872690528424,1.6837394598360433
0.006223519599666388,0.0038681137707557156,1.6853580811293618
0.006235195996663887,0.003869600889892196,1.6869360294495446
0.006246872393661384,0.003871048292375557,1.6884728651770675
0.006258548790658882,0.003872455637693678,1.6899681431430746
0.00627022518765638,0.0038738225787002755,1.6914214124541198
0.006281901584653878,0.0038751487614654373,1.692832216381651
0.0062935779816513755,0.003876433825095099,1.6942000922204152
0.006305254378648874,0.0038776774015420274,1.695524571139793
0.006316930775646372,0.003878879115410183,1.6968051780301305
0.00632860717264387,0.0038800385837521414,1.698041431343843
0.0063402835696413674,0.0038811554158592713,1.6992328429310484
0.006351959966638865,0.0038822292130444294,1.7003789178695932
0.006363636363636363,0.003883259568416718,1.7014791542890972
0.006375312760633862,0.0038842460666480847,1.7025330431889045
0.006386989157631359,0.0038851882837313296,1.7035400682495934
0.006398665554628857,0.0038860857867274072,1.7044997056359283
0.006410341951626355,0.003886938133468717,1.7054114237557585
0.006422018348623853,0.0038877448723296697,1.706274683094012
0.0064336947456213505,0.003888505541949474,1.7070889359989976
0.006445371142618849,0.0038892196709299663,1.7078536264454967
0.006457047539616347,0.0038898867775329924,1.7085681898010638
0.006468723936613845,0.0038905063693660184,1.7092320525835965
0.006480400333611342,0.0038910779430554377,1.7098446322098269
0.00649207673060884,0.0038916009839069904,1.7104053367343046
0.006503753127606338,0.0038920749655526822,1.7109135645784408
0.006515429524603837,0.0038924993495734698,1.7113687042383643
0.006527105921601334,0.003892873584865648,1.711770133722814
0.006538782318598832,0.003893197107586091,1.712117220617221
0.00655045871559633,0.003893469340746695,1.7124093217773069
0.006562135112593828,0.003893689693682531,1.7126457828930406
0.0065738115095913255,0.0038938575616017847,1.7128259381465172
0.006585487906588824,0.0038939723250281614,1.7129491097610006
0.006597164303586322,0.003894033348858502,1.7130146071438863
0.00660884070058382,0.0038940399827746604,1.7130217274905961
