t_s,x0_m,x1_m,x2_m,v0_m_per_s,v1_m_per_s,v2_m_per_s
0.016784,0.010573002947133451,0.008422194373665846,0.003825253989554744,0.7114887909301134,0.5800994356321967,-0.1379475809473532
0.016786,0.010574426790964023,0.008423355580917035,0.003824977124754269,0.7123551127143817,0.5811083683589432,-0.13891749667202982
0.016788,0.010575852367827942,0.008424518808984911,0.0038246983186436285,0.713221824314129,0.5821202540937294,-0.13988889148155317
0.01679,0.010577279678505037,0.008425684063784964,0.0038244175682626766,0.7140889259249391,0.5831351023175897,-0.14086176735804687
0.016791999999999998,0.010578708723775525,0.00842685135125168,0.003824134870647276,0.7149564177473957,0.5841529225409826,-0.1418361263085042
0.016794,0.010580139504420036,0.00842802067733859,0.003823850222829253,0.71582429998709,0.5851737243026517,-0.14281197036368504
0.016796,0.010581572021219614,0.008429192048018334,0.003823563621836345,0.7166925728546324,0.5861975171745559,-0.1437893015829962
0.016798,0.010583006274955729,0.008430365469282735,0.003823275064692139,0.7175612365656628,0.5872243107625394,-0.14476812205516978
0.0168,0.010584442266410289,0.008431540947142852,0.0038229845484160216,0.7184302913408604,0.5882541147011582,-0.14574843389318495
0.016802,0.010585879996365647,0.008432718487629047,0.003822692070023128,0.7192997374059551,0.589286938654734,-0.1467302392353265
0.016804,0.010587319465604613,0.008433898096791043,0.003822397626524285,0.7201695749917367,0.5903227923234985,-0.14771354025125882
0.016805999999999998,0.01058876067491046,0.008435079780697996,0.0038221012149259543,0.7210398043340662,0.5913616854391619,-0.1486983391376789
0.016808,0.010590203625066946,0.008436263545438553,0.003821802832230178,0.7219104256738865,0.5924036277623094,-0.14968463811576968
0.01681,0.010591648316858307,0.008437449397120919,0.003821502475434529,0.7227814392572324,0.5934486290865507,-0.15067243943530864
0.016812,0.010593094751069282,0.008438637341872918,0.0038212001415320485,0.7236528453352415,0.5944966992412513,-0.1516617453773784
0.016814,0.010594542928485117,0.008439827385842065,0.0038208958275111893,0.7245246441641656,0.5955478480855638,-0.1526525582485049
0.016815999999999998,0.010595992849891572,0.008441019535195623,0.003820589530355767,0.72539683600538,0.5966020855088449,-0.15364488038108645
0.016818,0.010597444516074937,0.008442213796120666,0.0038202812470448998,0.7262694211253957,0.5976594214371217,-0.15463871413978508
0.016819999999999998,0.010598897927822043,0.00844341017482416,0.003819970974552946,0.7271423997958694,0.5987198658293251,-0.15563406191783458
0.016822,0.010600353085920264,0.008444608677533015,0.0038196587098494545,0.7280157722936326,0.5997834286739842,-0.15663092613381865
0.016824,0.010601809991157536,0.008445809310494152,0.0038193444498991077,0.7288895389007634,0.6008501199933715,-0.1576293092358353
0.016826,0.010603268644322365,0.00844701207997457,0.003819028191661658,0.7297636999045418,0.6019199498465775,-0.1586292137044893
0.016828,0.010604729046203836,0.008448216992261427,0.0038187099320918694,0.730638255597437,0.6029929283232779,-0.15963064204674696
0.016829999999999998,0.010606191197591623,0.008449424053662079,0.003818389668139467,0.7315132062771187,0.60406906554435,-0.16063359679656142
0.016832,0.010607655099276001,0.008450633270504167,0.003818067396749074,0.7323885522464683,0.6051483716685859,-0.16163808052150722
0.016834,0.010609120752047858,0.008451844649135686,0.0038177431148601498,0.7332642938135902,0.6062308568881551,-0.162644095818327
0.016836,0.0106105881566987,0.008453058195925043,0.0038174168194069305,0.734140431291822,0.6073165314256761,-0.16365164531006343
0.016838,0.01061205731402067,0.008454273917261125,0.0038170885073183793,0.7350169649997481,0.60840540553947,-0.16466073165125628
0.01684,0.010613528224806545,0.008455491819553372,0.0038167581755181156,0.7358938952612086,0.6094974895249882,-0.1656713575293665
0.016842,0.010615000889849766,0.008456711909231848,0.0038164258209243554,0.7367712224053126,0.6105927937087182,-0.16668352565878922
0.016843999999999998,0.010616475309944428,0.008457934192747305,0.0038160914404498595,0.7376489467664489,0.6116913284501818,-0.16769723878284076
0.016846,0.010617951485885305,0.008459158676571248,0.0038157550310018665,0.7385270686842974,0.6127931041481526,-0.1687124996799042
0.016848,0.010619429418467854,0.008460385367196016,0.003815416589482028,0.7394055885038422,0.6138981312343857,-0.1697293111572678
0.01685,0.010620909108488227,0.008461614271134841,0.003815076112786354,0.7402845065753809,0.6150064201723114,-0.17074767604985572
0.016852,0.010622390556743286,0.008462845394921923,0.003814733597805152,0.7411638232545384,0.6161179814639111,-0.17176759722702206
0.016854,0.010623873764030603,0.008464078745112503,0.003814389041422956,0.7420435389022784,0.6172328256473286,-0.17278907759021497
0.016856,0.01062535873114848,0.008465314328282925,0.00381404244051847,0.742923653884914,0.6183509632922478,-0.17381212006843785
0.016857999999999998,0.010626845458895957,0.008466552151030714,0.0038136937919645104,0.7438041685741217,0.6194724050047182,-0.17483672762302363
0.01686,0.010628333948072825,0.008467792219974641,0.0038133430926279334,0.7446850833469516,0.6205971614300054,-0.1758629032504616
0.016862,0.010629824199479635,0.008469034541754803,0.0038129903393695733,0.7455663985858411,0.6217252432457661,-0.17689064997568843
0.016864,0.010631316213917703,0.008470279123032685,0.003812635529044186,0.7464481146786555,0.6228566611639268,-0.17791997085398573
0.016866,0.010632809992189128,0.008471525970491242,0.00381227865850038,0.7473302320187423,0.6239914259371966,-0.1789508689774578
0.016867999999999998,0.010634305535096806,0.008472775090834961,0.003811919724580548,0.7482127510048833,0.625129548352447,-0.17998334746846462
0.01687,0.010635802843444429,0.008474026490789939,0.0038115587241208085,0.7490956720412953,0.6262710392296972,-0.1810174094786276
0.016871999999999998,0.010637301918036508,0.008475280177103955,0.0038111956539509423,0.7499789955376426,0.6274159094296468,-0.18205305819627107
0.016874,0.010638802759678379,0.008476536156546546,0.003810830510894319,0.7508627219090498,0.6285641698497069,-0.1830902968425271
0.016876,0.010640305369176206,0.008477794435909075,0.0038104632917678365,0.7517468515761144,0.6297158314201281,-0.1841291286675371
0.016878,0.010641809747337009,0.0084790550220048,0.003810093993381859,0.7526313849649189,0.6308709051105693,-0.1851695569569426
0.01688,0.010643315894968662,0.008480317921668968,0.0038097226125401434,0.7535163225070444,0.6320294019300455,-0.18621158503184979
0.016881999999999998,0.010644823812879907,0.008481583141758875,0.003809349146039773,0.7544016646395831,0.6331913329207458,-0.1872552162427554
0.016884,0.010646333501880366,0.008482850689153932,0.0038089735906710986,0.7552874118051516,0.6343567091627423,-0.18830045397420264
0.016885999999999998,0.010647844962780553,0.008484120570755758,0.0038085959432176625,0.756173564451903,0.6355255417776123,-0.18934730164836888
0.016888,0.010649358196391885,0.008485392793488247,0.0038082162004561336,0.7570601230335414,0.6366978419209685,-0.19039576271772005
0.01689,0.010650873203526687,0.00848666736429764,0.0038078343591562425,0.7579470880093342,0.6378736207850134,-0.19144584066754514
0.016892,0.010652389984998211,0.008487944290152608,0.003807450416080711,0.7588344598441255,0.6390528896048476,-0.1924975390221883
0.016894,0.010653908541620643,0.008489223578044325,0.003807064367985179,0.7597222390083499,0.6402356596508639,-0.19355086133757143
0.016895999999999998,0.01065542887420912,0.008490505234986541,0.003806676211618144,0.7606104259780456,0.6414219422292075,-0.1946058112016632
0.016898,0.010656950983579735,0.008491789268015667,0.0038062859437208883,0.7614990212348679,0.64261174868954,-0.19566239224214685
0.0169,0.010658474870549545,0.008493075684190842,0.003805893561027403,0.7623880252661034,0.6438050904183479,-0.19672060811984224
0.016902,0.010660000535936591,0.008494364490594021,0.0038054990602643286,0.7632774385646832,0.6450019788374504,-0.19778046252725162
0.016904,0.010661527980559906,0.00849565569433004,0.0038051024381508805,0.7641672616291968,0.6462024254122981,-0.1988419591967538
0.016906,0.010663057205239525,0.008496949302526709,0.0038047036913987737,0.765057494963908,0.6474064416467562,-0.19990510189548075
0.016908,0.010664588210796497,0.008498245322334877,0.003804302816712157,0.765948139078814,0.6486140390798943,-0.20096989442221455
0.016909999999999998,0.010666120998052898,0.008499543760928516,0.0038038998107875438,0.7668391944896626,0.6498252292942276,-0.20203634061552897
0.016912,0.01066765556783184,0.008500844625504805,0.003803494670313732,0.767730661717919,0.651040023912202,-0.203104444350294
0.016914,0.010669191920957485,0.008502147923284202,0.0038030873919717386,0.7686225412907767,0.6522584345916453,-0.20417420953320534
0.016916,0.010670730058255052,0.008503453661510523,0.003802677972434728,0.7695148337411716,0.6534804730337594,-0.205245640110677
0.016918,0.010672269980550833,0.008504761847451026,0.003802266408367935,0.7704075396077976,0.654706150980978,-0.20631874006674544
0.016919999999999998,0.010673811688672208,0.008506072488396497,0.003801852696428591,0.7713006594351205,0.655935480211399,-0.20739351341759976
0.016922,0.010675355183447643,0.008507385591661313,0.0038014368332658587,0.772194193773392,0.6571684725464949,-0.20846996421919378
0.016923999999999998,0.010676900465706716,0.008508701164583538,0.0038010188155207488,0.7730881431786664,0.6584051398500285,-0.20954809656619502
0.016926,0.010678447536280123,0.008510019214525003,0.0038005986398260494,0.7739825082128133,0.6596454940217976,-0.21062791458583494
0.016928,0.010679996395999689,0.00851133974887138,0.003800176302806257,0.7748772894435348,0.6608895470051598,-0.21170942244534008
0.01693,0.010681547045698377,0.00851266277503227,0.00379975180107749,0.7757724874443799,0.6621373107865854,-0.212792624351507
0.016932,0.010683099486210308,0.008513988300441288,0.003799325131247423,0.7766681027947588,0.6633887973889875,-0.2138775245441444
0.016933999999999998,0.010684653718370763,0.00851531633255613,0.0037988962899152107,0.7775641360799597,0.6646440188792538,-0.21496412730351147
0.016936,0.010686209743016204,0.008516646878858678,0.0037984652736714054,0.7784605878911631,0.6659029873679643,-0.2160524369500544
0.016937999999999998,0.010687767560984279,0.008517979946855065,0.0037980320790978856,0.779357458825459,0.6671657150025672,-0.21714245783769734
0.01694,0.010689327173113834,0.008519315544075772,0.003797596702767782,0.780254749485861,0.6684322139751462,-0.21823419436151198
0.016942,0.010690888580244931,0.008520653678075698,0.003797159141245395,0.7811524604813228,0.6697024965218069,-0.21932765095712778
0.016944,0.010692451783218855,0.00852199435643426,0.003796719391086117,0.7820505924267546,0.6709765749159756,-0.22042283209414298
0.016946,0.010694016782878122,0.008523337586755464,0.0037962774488363616,0.7829491459430385,0.6722544614766126,-0.22151974228423457
0.016947999999999998,0.010695583580066502,0.008524683376667997,0.0037958333110334774,0.7838481216570454,0.6735361685667687,-0.22261838607975043
0.01695,0.01069715217562902,0.00852603173382531,0.0037953869742056736,0.7847475202016508,0.6748217085873307,-0.2237187680675607
0.016952,0.010698722570411977,0.008527382665905704,0.0037949384348719443,0.7856473422157529,0.6761110939858219,-0.22482089287774615
0.016954,0.010700294765262955,0.00852873618061242,0.0037944876895419804,0.786547588344325,0.6774043372536105,-0.22592476518089857
0.016956,0.010701868761030834,0.008530092285673717,0.003794034734716098,0.7874482592384419,0.6787014509205025,-0.22703038968281583
0.016958,0.010703444558565799,0.008531450988842962,0.003793579566885157,0.7883493555552512,0.6800024475641849,-0.228137771133779
0.01696,0.010705022158719357,0.008532812297898722,0.0037931221825304763,0.7892508779579891,0.6813073398057242,-0.22924691432412825
0.016961999999999998,0.010706601562344351,0.008534176220644845,0.0037926625781237577,0.7901528271159957,0.6826161403055674,-0.23035782408033656
0.016964,0.010708182770294967,0.008535542764910548,0.0037922007501270073,0.7910552037047334,0.6839288617733031,-0.2314705052746434
0.016966,0.010709765783426741,0.008536911938550515,0.0037917366949924425,0.7919580084058038,0.6852455169611203,-0.23258496281862304
0.016968,0.01071135060259659,0.008538283749444963,0.003791270409162423,0.7928612419069647,0.6865661186619054,-0.2337012016613254
0.01697,0.010712937228662803,0.008539658205499756,0.003790801889069364,0.7937649049021489,0.6878906797186639,-0.2348192267985744
0.016971999999999998,0.01071452566248507,0.008541035314646487,0.0037903311311356493,0.7946689980914808,0.6892192130161059,-0.23593904326469034
0.016974,0.01071611590492448,0.008542415084842549,0.0037898581317735553,0.7955735221812957,0.690551731481504,-0.23706065613334995
0.016975999999999998,0.01071770795684355,0.008543797524071252,0.0037893828873851645,0.796478477884157,0.6918882480926657,-0.23818407052545837
0.016978,0.010719301819106223,0.008545182640341898,0.0037889053943622785,0.7973838659188741,0.69322877586828,-0.2393092915996492
0.01698,0.010720897492577885,0.008546570441689867,0.0037884256490863404,0.7982896870105218,0.6945733278720869,-0.240436324556409
0.016982,0.010722494978125382,0.008547960936176723,0.003787943647928347,0.7991959418904582,0.6959219172178925,-0.24156517464303418
0.016984,0.010724094276617024,0.008549354131890296,0.0037874593872487604,0.8001026312963428,0.6972745570600041,-0.24269584714421807
0.016985999999999998,0.010725695388922611,0.008550750036944773,0.0037869728633974312,0.8010097559721574,0.6986312606006698,-0.243828347389399
0.016988,0.010727298315913427,0.00855214865948079,0.003786484072713504,0.8019173166682229,0.6999920410908108,-0.24496268075349462
0.016989999999999998,0.010728903058462271,0.008553550007665537,0.003785993011525336,0.8028253141412194,0.7013569118222378,-0.24609885264924683
0.016992,0.010730509617443457,0.00855495408969282,0.0037854996761504125,0.8037337491542053,0.7027258861375633,-0.24723686853700408
0.016994,0.010732117993732833,0.008556360913783192,0.003785004062895254,0.8046426224766371,0.7040989774259151,-0.24837673392051154
0.016996,0.010733728188207793,0.008557770488184024,0.003784506168055333,0.8055519348843887,0.7054761991188782,-0.2495184543429265
0.016998,0.010735340201747288,0.008559182821169598,0.003784005987914989,0.8064616871597711,0.706857564700855,-0.25066203539704257
0.016999999999999998,0.010736954035231842,0.008560597921041212,0.0037835035187473304,0.8073718800915528,0.7082430877003926,-0.25180748271675646
